Avg_Outflow,Avg_Inflow,Energy_Cons,Ammonia,BOD,COD,TN,Avg_Temperature,Min_Temperature,Avg_Humidity
-0.9522166842087249,-1.1623790880432674,-1.698239699071994,-0.6277553617469789,0.20764231747372475,-0.5267036547721382,-0.3143722738790587,0.6352588308161795,0.2909702793163653,-0.8306953237637098
-0.9406523038999892,-1.0549129058628117,-1.9477412765199649,0.9522105877257198,0.10938867701997883,-0.6421411217913886,0.2666225987751023,2.8837196703480528,1.0951929789844383,-2.898965900195264
-0.9406523038999892,-0.9340134509097995,-2.2374294863226485,0.23404424705631133,-0.00398090811895876,-0.7753381991212929,-0.23924362655309053,1.473321507368969,0.8113496732192361,-2.2095423747180796
-0.9637810645174598,-0.9474467236823562,-2.3067571680820063,-0.7713886298808605,0.8727438836221586,0.25471919889663347,0.7624716711264978,0.6148182777295266,0.5748135850815674,-0.29447702617034377
-0.9753454448261953,-1.001179814772584,-1.8010715503202235,-0.48412209361309716,-0.8731477275174803,0.25471919889663347,0.7274116357077086,1.1258321048958615,0.5511599762678007,0.2417412714230222
-0.2120963444496677,-1.028046360317698,-2.548175491479201,-0.6277553617469789,0.6460047133442834,-0.011674955763175078,0.7274116357077086,1.5346431666289293,1.2607682406808065,0.31834388536493163
-0.9406523038999892,-0.9877465420000273,-1.012265366672013,-0.34048882547921544,0.5855409346035167,-0.0827133970057907,0.7624716711264978,1.6368459320621962,1.9230692874662785,-0.21787441222843434
-0.9290879235912542,-0.7862474504116733,-2.221997819498439,-0.34048882547921544,-0.3062998018227923,-1.130530405334371,-0.5147153334149749,0.5126155122962596,0.7403888467779354,0.2417412714230222
-0.5127702324767849,-0.79968072318423,-1.6604183370787302,-0.9150218980147422,-0.7219882806655635,-0.12711242278242543,-2.427991551982982,0.7170210431627935,0.5275063674540339,-0.3710796401122532
-0.9637810645174598,-0.6653479954586604,-1.4415504553800085,-0.34048882547921544,1.1448308879556088,0.5743921844884037,1.2883722024082784,1.4324404011956624,0.45654554101273315,-0.6008874819379815
0.007626881416302266,-0.8265472687293439,-1.4593244287757499,-0.34048882547921544,0.41926554306640823,-0.2780691104229836,-0.41454380364701504,0.22644776908311157,0.10174140880623025,0.011933429597293922
-0.825008500812637,-0.8534138142744578,-1.3313931551482627,-1.3459217024163874,0.40414959838121656,-0.29582872073363753,-0.3143722738790587,0.06292334438988463,0.10174140880623025,-0.7540927098218003
-0.7787509795776959,-0.9071469053646857,-2.029538296204242,-1.3459217024163874,-1.4777855149251473,0.9473440010121357,0.7624716711264978,0.5739371715562192,0.7640424555917025,0.16513865748111278
-1.2528905722358414,-1.0817794514079258,-0.9685193468801689,-0.34048882547921544,0.6611206580294751,0.0060846545474788245,0.8376003184524624,0.9418671271159804,0.6930816291504017,-0.21787441222843434
-0.9406523038999892,-0.9608799964549134,-0.8110796032093645,-0.34048882547921544,1.4244758646316549,0.9029449752355009,1.5187667208745796,1.3302376357623953,0.5748135850815674,-1.1371057795313475
-0.9522166842087249,-0.8534138142744578,-1.2449574499007556,0.6649440514579564,1.6890048966225093,1.2137381556719442,1.3735180027110439,0.18556666290980495,0.10174140880623025,-0.29447702617034377
-0.7556222189602254,-0.7056478137763316,-1.9655382137056232,0.23404424705631133,0.8576279389369669,0.23695958858597957,0.8376003184524624,0.1242450036498446,0.0071269735511627266,-0.4476822540541626
-0.7324934583427548,-0.8534138142744578,-0.6133843358140968,0.37767751519019305,-0.4045534422765382,-1.2459678723536214,-0.3444237328094474,0.49217495920960586,0.5748135850815674,0.16513865748111278
-0.7209290780340193,-0.8399805415019012,-1.11884031567671,-0.34048882547921544,-0.8731477275174803,0.2458393937413065,1.5788696387353571,1.0645104456359011,0.5275063674540339,0.011933429597293922
-0.7209290780340193,-1.0146130875451413,-1.5387102505187444,-0.7713886298808605,0.8954178006499461,0.28135861436261433,1.3434665437806552,2.474908608614985,0.9296177172880704,-1.749926691066623
-0.7209290780340193,-0.9340134509097995,-1.3292345588960668,-0.9150218980147422,0.34368581964044986,-0.36686716197625313,-0.48967245097298673,0.3082099814297256,0.9532713261018372,-0.14127179828652492
-0.23522510506713826,-0.9071469053646857,-0.9916668471164832,-0.053222289211452056,1.507613560400209,1.0006228319440973,1.3735180027110439,0.22644776908311157,0.5038527586402667,-0.29447702617034377
-0.8828304023563132,-0.8399805415019012,-1.4205156238160561,-0.053222289211452056,0.8500699665943711,0.2280797834306526,0.7274116357077086,0.7170210431627935,0.48019914982649997,0.7013569550744787
-0.8943947826650487,-1.001179814772584,-1.0939246036167882,-0.053222289211452056,0.4872872941497708,-0.19815086402504106,0.36679412854305865,2.0252164407086104,1.9230692874662785,-2.13293976077617
-0.7440578386514899,-0.79968072318423,-0.6002260841916681,1.2394771239934832,-0.2685099401098131,-0.02055476091850203,1.3434665437806552,1.4119998481090086,1.0478857613569046,-0.3710796401122532
-0.7440578386514899,-1.1355125424981536,-1.0767017611790546,0.6649440514579564,1.318664251835313,0.7786277030609235,0.7825059770800855,0.20600721599645827,0.030780582364929504,-0.4476822540541626
-0.7671865992689604,-1.1892456335883814,-1.0404419369001454,0.23404424705631133,0.4117075707238124,-0.2869489155783106,-0.3143722738790587,0.5330560653829125,0.0071269735511627266,0.08853604353920334
-0.7440578386514899,-0.9340134509097995,-1.751331981360048,0.37767751519019305,-0.34408966353577153,-1.1749294311110057,-0.23924362655309053,0.22644776908311157,0.2909702793163653,-0.9839005516475287
-0.7556222189602254,-0.9608799964549134,-1.6942899272062735,-0.48412209361309716,-0.041770769831937955,-0.8197372248979277,-0.5147153334149749,0.7579021493361001,0.48019914982649997,0.011933429597293922
-0.7440578386514899,-1.068346178635369,-0.816866478268443,-1.2022884342825055,0.714026464427646,0.06824329063476749,0.7624716711264978,0.43085329994964555,0.0071269735511627266,-0.21787441222843434
-0.7440578386514899,-1.1220792697255968,-1.214783029949846,-0.6277553617469789,2.3012006563727723,0.7786277030609235,1.0780119898955647,0.20600721599645827,-0.0874874617039048,0.08853604353920334
-0.9059591629737836,-1.068346178635369,-1.2837892186503663,-0.6277553617469789,1.2052946666963755,0.6454306257310193,1.3685094262226434,1.7390486974954633,-0.0874874617039048,-2.822363286253355
-1.530435699645488,-1.001179814772584,-1.0220938687564796,0.09041097892242964,1.6209831455391466,1.1338199092740016,1.3735180027110439,-0.28456605808322327,-0.13479467933143835,0.08853604353920334
-0.8597016417388426,-1.028046360317698,-0.8965278654904414,-1.0586551661486239,0.6762366027146668,0.02384426485813273,0.7274116357077086,0.02204223821657763,-0.15844828814520512,0.8545621829582976
-0.8365728811213721,-1.028046360317698,-0.9713898206197912,-1.3459217024163874,1.2808743901223338,0.7342286772842889,0.7825059770800855,0.7579021493361001,0.5511599762678007,0.08853604353920334
-1.2297618116183708,-1.0146130875451413,-0.7072603089947048,0.9522105877257198,0.6762366027146668,0.02384426485813273,0.7274116357077086,1.166713211069168,0.6930816291504017,0.39494649930684106
-0.9637810645174598,-1.028046360317698,-0.9592419757537096,-0.7713886298808605,1.091925081557438,0.11264231641140224,0.7825059770800855,1.0236293394625944,1.497304328818475,1.467383094493573
-0.9290879235912542,-0.9071469053646857,-0.6688418884635998,0.23404424705631133,0.5628670175757292,-0.10935281247177155,0.7825059770800855,1.1462726579825144,1.0478857613569046,0.31834388536493163
-0.9290879235912542,-0.8399805415019012,-0.18249178181191278,-0.6277553617469789,0.6384467410016875,-0.02055476091850203,1.3234322378270604,2.1683003123151843,1.379036284749641,-1.6733240771247135
-0.9290879235912542,-0.7325143593214455,0.3178662366891311,0.23404424705631133,1.4320338369742507,0.9118247803908278,1.7541698158292816,2.5157897147882915,-0.9626709878132785,-2.0563371468342604
-0.9984742054436659,-1.0146130875451413,-0.7703418398966447,-0.34048882547921544,0.03380895359402043,0.6898296515076541,0.5771543410557723,0.4717344061229522,0.8113496732192361,1.1609726387259354
-0.9637810645174598,-1.0414796330902552,-0.4130941601582106,-0.34048882547921544,1.2052946666963755,0.6454306257310193,0.7624716711264978,0.10380445056319128,0.8823104996605369,0.39494649930684106
-0.9637810645174598,-1.3504449068590647,-0.4714221865473359,0.09041097892242964,0.4117075707238124,-0.2869489155783106,-0.23924362655309053,0.3695316406896852,0.33827749694389886,0.931164796900207
-0.9406523038999892,-0.8131139959567872,-0.2327135903603447,-0.48412209361309716,0.1849684004459372,-0.5533430702381191,-0.3143722738790587,1.084950998722554,0.2909702793163653,-0.9072979377056192
-0.9175235432825193,-1.028046360317698,-0.24793858307530142,-0.34048882547921544,-2.384742196036648,-0.06495378669513678,0.7825059770800855,0.5534966184695662,1.4263435023771744,1.6205883223773918
-1.044731726678607,-1.095212724180483,0.8043311622904031,-1.0586551661486239,-0.19293021668385474,-0.9973333280044667,-0.8052127697420537,0.3695316406896852,1.520957937632242,2.4632170757383958
-0.9175235432825193,-0.9743132692274701,1.2627343366131274,-2.2077213112196774,-0.8277998934619052,-1.7432369610519305,-1.6266193138393135,0.5126155122962596,1.520957937632242,2.386614461796486
-0.9290879235912542,-1.028046360317698,0.29563728804949596,-0.7713886298808605,-0.6464085572396051,-1.5301216373240838,-0.48967245097298673,-0.10060108030334267,-0.371330767469107,0.8545621829582976
-0.8828304023563132,-0.7728141776391161,-0.05825767836105925,0.37767751519019305,-0.3062998018227923,-1.130530405334371,-0.3143722738790587,-0.12104163338999599,-0.371330767469107,0.931164796900207
-0.2120963444496677,-0.9474467236823562,0.4638240854014463,-1.6331882386841508,-0.4952491103876883,-1.3525255342175446,-1.7017479611652815,0.06292334438988463,-0.15844828814520512,0.6247543411325693
-0.8828304023563132,-0.9340134509097995,-1.387585549075109,-0.7713886298808605,-0.10223454857270467,-0.8907756661405433,-0.41454380364701504,-0.44809048277645025,-0.13479467933143835,0.5481517271906599
-0.2120963444496677,-0.9608799964549134,-0.7075588382636255,-0.9150218980147422,-1.024307174369397,-0.9085352764511971,-0.3143722738790587,0.2673288752564186,0.3146238881301321,-1.2903110074151662
-0.9175235432825193,-0.9474467236823562,-0.7824437571828924,-1.2022884342825055,-0.5708288338136467,-1.4413235857708142,-0.41454380364701504,-0.2641255049965696,-0.01652663526260405,1.6971909363193012
-0.9290879235912542,-1.0414796330902552,-1.1286917815510937,-0.6277553617469789,-0.19293021668385474,-0.9973333280044667,-0.39450949769342375,0.06292334438988463,-0.2057555057727391,-0.677490095879891
-0.9059591629737836,-0.8265472687293439,-1.798292931740269,-0.19685555734533375,-0.11735049325789634,-0.9085352764511971,-0.8302556521840454,0.22644776908311157,-1.4357431640886158,-1.3669136213570758
-0.9290879235912542,-1.0549129058628117,-1.7208819959301345,0.37767751519019305,-0.5708288338136467,-1.3525255342175446,-1.426276254303397,-0.7751393321629045,-1.1282462495096466,-0.29447702617034377
-0.616849655255402,-1.068346178635369,-1.2284464849504482,-0.48412209361309716,0.5628670175757292,-0.10935281247177155,0.42188846991543555,0.8601049147693671,-1.2701679023922476,-0.3710796401122532
-0.9522166842087249,-1.095212724180483,-0.47447637060629405,0.37767751519019305,0.44193946009419577,-0.25142969495700274,-0.2993465444138643,-0.36632827042983657,-0.22940911458650587,1.6971909363193012
-0.8018797401951665,-1.1086459969530396,-0.0891439757993953,-1.489554970550269,0.336127847297854,-0.37574696713158007,-0.7350926989044825,-0.5707338012963705,-1.199207075950947,-0.6008874819379815
-0.790315359886431,-1.1758123608158246,-1.6957366459710432,-1.0586551661486239,-0.3138577741653882,-1.139410210489698,-0.5147153334149749,-0.8569015445095182,-0.6078668556067756,1.0843700247840258
-0.790315359886431,-0.8802803598195718,-0.3410797149785661,0.5213107833240748,-1.780104408628981,-1.086131379557736,-0.3444237328094474,-0.5094121420364106,-0.30036994102780623,0.7779595690163882
-0.790315359886431,-0.9608799964549134,0.21960417963438025,-0.34048882547921544,0.03380895359402043,-0.7309391733446582,-0.7551270048580737,-0.7751393321629045,-0.2057555057727391,1.0077674108421164
-0.7671865992689604,-1.1489458152707108,0.6976413943361212,0.23404424705631133,0.10938867701997883,-0.6421411217913886,-1.045624441185156,-1.3270342655025464,-1.55401120815745,0.6247543411325693
-0.6746715567990782,-1.1086459969530396,0.23108607459286948,0.9522105877257198,-0.11735049325789634,-0.9085352764511971,-0.9003757230216166,-0.7342582259895979,-1.7195864698538181,-0.5242848679960721
-0.790315359886431,-1.0817794514079258,-0.7452883450972212,0.5213107833240748,0.03380895359402043,-0.7309391733446582,-0.3143722738790587,-0.48897158894975723,-0.6078668556067756,1.1609726387259354
-0.8018797401951665,-1.0146130875451413,-0.7004630271792792,-1.0586551661486239,0.8651859112795628,0.2458393937413065,0.3116997871706818,-0.5094121420364106,-0.8444029437444441,0.8545621829582976
0.12327068450365501,0.2212480075300979,-0.3254873016249377,-0.48412209361309716,-2.535901642888565,-0.7309391733446582,-2.9288492008227744,-0.22324439882326297,-1.033631814254579,0.5481517271906599
-0.7440578386514899,-0.8534138142744578,-0.14072064795292893,0.09041097892242964,0.22275826215891642,-0.5089440444614843,-0.5497753688337605,0.34909108760303226,-0.513252420351708,-0.21787441222843434
-0.7440578386514899,-0.9608799964549134,0.5693197362800454,-0.7713886298808605,1.091925081557438,0.512233548401115,0.5771543410557723,0.5330560653829125,0.8350032820330029,-0.677490095879891
-0.7440578386514899,-0.3563827216898508,0.43856391649277,-1.2022884342825055,-0.15514035497087555,-0.9529343022278319,-0.7250755459276885,0.5126155122962596,1.2844218494945734,-0.29447702617034377
-0.9637810645174598,-0.8265472687293439,0.550466464758206,-0.7713886298808605,0.26054812387189563,-0.4645450186848496,-0.7250755459276885,0.5330560653829125,0.5748135850815674,0.08853604353920334
-0.9637810645174598,-0.7728141776391161,0.46864648128401176,-0.6277553617469789,0.9407656347055211,0.334637445294576,0.44192277586902684,-0.018838867956729014,-0.13479467933143835,0.8545621829582976
-0.339304527845756,-0.9608799964549134,0.3080836621844983,-1.3459217024163874,0.1849684004459372,-0.23367008464634886,-0.41454380364701504,0.6761399369894862,-0.22940911458650587,0.011933429597293922
-1.1488111494572242,-1.1758123608158246,0.6804644794782212,-0.9150218980147422,0.45705540477938744,-0.23367008464634886,-0.6749897810437087,0.6556993839028331,1.1898074142395059,0.011933429597293922
-1.1950686706921654,-1.4713443618120772,0.059431744963455414,0.37767751519019305,-0.34408966353577153,-1.1749294311110057,-0.5648010982989549,0.10380445056319128,-0.18210189695897191,1.3907804805516635
-1.2413261919271064,-1.5385107256748622,-0.08948843264814997,-1.3459217024163874,0.336127847297854,-0.37574696713158007,-0.6749897810437087,0.6761399369894862,-0.22940911458650587,0.2417412714230222
-0.9290879235912542,-1.1220792697255968,-0.14549711625566047,-1.920454774951914,0.6384467410016875,-0.02055476091850203,0.7073773297541209,0.042482791303231314,0.22000945287506457,0.5481517271906599
-0.9290879235912542,-1.0414796330902552,-0.45619719383237917,-0.34048882547921544,0.22275826215891642,-0.5089440444614843,-0.48967245097298673,-0.48897158894975723,-0.6078668556067756,1.0843700247840258
-0.9059591629737836,-1.1086459969530396,-0.36470945480313693,-0.19685555734533375,0.7896061878536044,-0.2425498898016758,-0.9254186054636048,-0.9591043099427851,-1.1755534671371803,1.0077674108421164
-0.9290879235912542,-1.028046360317698,-0.7160784043228245,-1.2022884342825055,-0.34408966353577153,-1.1749294311110057,-0.48967245097298673,-0.5298526951230639,-0.2057555057727391,2.2334092339126674
-0.9175235432825193,-1.028046360317698,-0.2694097266476763,-0.48412209361309716,0.22275826215891642,-0.5089440444614843,-0.7551270048580737,-0.3050066111698766,-0.3476771586553402,2.003601392086939
-0.9059591629737836,-0.9340134509097995,-0.3115482811453318,-1.2022884342825055,0.14717853873295803,-0.5977420960147538,-0.39450949769342375,-0.36632827042983657,-0.371330767469107,-0.9839005516475287
-0.9290879235912542,-0.9071469053646857,-1.8487214143979538,-0.19685555734533375,-0.11735049325789634,-1.5567610527900646,-0.49468102746138365,-0.34588771734318324,-0.3240235498415734,-0.8306953237637098
-0.9059591629737836,-0.8399805415019012,0.19941900829735618,1.3831103921273649,0.07915678764959547,-0.6776603424126965,-0.5297410628801693,-0.9591043099427851,-0.6078668556067756,-0.677490095879891
-0.8943947826650487,-1.8609092722162284,0.5434165812536936,0.23404424705631133,-0.11735049325789634,-0.9085352764511971,-0.950461487905593,-0.6524960136429842,-0.868056552558211,-0.677490095879891
-0.8943947826650487,-0.07428399346615568,-0.7039075956668259,-0.7713886298808605,-0.4196693869617299,-1.2637274826642753,-0.8102213462304542,-0.8977826506828251,-1.55401120815745,-0.8306953237637098
-0.7093646977252843,-0.9743132692274701,-0.8137893304195679,0.37767751519019305,2.452360103224689,-0.5089440444614843,-1.426276254303397,-0.7138176729029445,-0.7734421173031436,0.7013569550744787
-0.9290879235912542,-1.0817794514079258,-0.13631160028886907,0.5213107833240748,1.091925081557438,0.512233548401115,0.10133957465796814,-0.44809048277645025,-0.7497885084893766,0.7013569550744787
-0.2814826263020794,-0.6250481771409899,0.121755470798135,-0.053222289211452056,0.8651859112795628,0.2458393937413065,0.46696565831101855,-0.3867688235164903,-0.01652663526260405,0.7779595690163882
-0.9522166842087249,-0.8131139959567872,-0.5650225942489402,-0.6277553617469789,-0.7219882806655635,-1.6189196888773532,-0.48967245097298673,-0.7546987790762512,-0.4659452027241745,1.0843700247840258
-0.061759400436109384,0.18094818921242675,-0.4411329476468413,0.37767751519019305,-1.9312638554808979,-1.1660496259556787,-0.24425220304148745,-0.6933771198162912,-0.30036994102780623,-0.9839005516475287
0.8171335030277705,0.43618037189100795,-0.3501963395756066,-0.7713886298808605,0.0640408429644038,-0.6954199527233503,-0.48967245097298673,-0.6116149074696775,-0.2057555057727391,0.8545621829582976
-0.5358989930942554,-0.79968072318423,-0.04321639596543835,-0.9150218980147422,-0.4725751933599008,-1.3258861187515638,-1.095710206069136,-0.9795448630294384,-0.8444029437444441,0.4715491132487505
-0.9175235432825193,-0.8802803598195718,-0.10218740847223907,-0.6277553617469789,-0.14002441028568385,-0.9351746919171781,-0.7350926989044825,-0.9182232037694784,-0.9863245966270453,-0.9839005516475287
-0.6746715567990782,-1.0414796330902552,-0.301742742850782,-0.19685555734533375,-0.7219882806655635,-0.8197372248979277,-2.427991551982982,-0.44809048277645025,-0.4422915939104075,0.7779595690163882
-0.7324934583427548,-0.6787812682312176,0.5636706439604687,-1.0586551661486239,-1.024307174369397,-1.9741118950904313,-2.4079572460293908,-1.2043909469826262,-1.1045926406958795,0.5481517271906599
-0.9753454448261953,-1.1892456335883814,0.9530446657927557,0.5213107833240748,-0.2685099401098131,-1.086131379557736,-1.0305987117199615,-0.5707338012963705,-0.6788276820480761,0.08853604353920334
-0.9175235432825193,-0.8131139959567872,-0.008357362871465034,-0.053222289211452056,-0.15514035497087555,-0.9529343022278319,-0.9354357584404023,-1.4496775840224667,-1.0809390318821128,-0.9839005516475287
-0.6631071764903432,-1.0817794514079258,0.13936869766445747,-0.9150218980147422,-0.2685099401098131,-0.6066219011700809,-1.045624441185156,-0.9999854161160922,-1.1282462495096466,-1.1371057795313475
-0.9059591629737836,-1.1758123608158246,0.3823255949860897,0.6649440514579564,-0.4574592486747091,-1.30812650844091,-0.6599640515785142,-0.7138176729029445,-0.513252420351708,0.7779595690163882
-0.4549483309331082,-0.7862474504116733,-0.35150527560087436,0.09041097892242964,-0.15514035497087555,-0.9529343022278319,-0.6549554750901173,-0.8160204383362115,-0.9626709878132785,0.2417412714230222
-0.9059591629737836,-0.893713632592129,-0.022319347140987943,-0.053222289211452056,0.041366925936616276,-0.7220593681893311,-0.6549554750901173,-1.2043909469826262,-0.9863245966270453,1.314177866609754
-0.8943947826650487,-1.2295454519060525,0.011988554994977892,-0.48412209361309716,-0.1626983273134714,-0.9618141073831589,-1.095710206069136,-0.8569015445095182,-1.5303575993436833,0.7013569550744787
-0.6052852749466671,-1.1892456335883814,0.8319106739806942,-0.34048882547921544,-1.8556841320549393,-2.950890462176396,-2.4330001284713787,-1.4087964778491597,-1.1282462495096466,1.467383094493573
-0.9175235432825193,-1.1623790880432674,0.6831512428985077,1.3831103921273649,-1.9312638554808979,-3.0396885137296654,-2.1625369980978912,-1.163509840809319,-1.2701679023922476,1.1609726387259354
-0.9175235432825193,-0.9071469053646857,0.2645213527119901,-0.053222289211452056,-1.5231333489807224,-2.56017903534201,-2.117459809702312,-0.7138176729029445,-1.5067039905299162,0.16513865748111278
-0.9059591629737836,-1.0817794514079258,0.8625443697299435,0.09041097892242964,-1.0620970360823763,-2.018510920867066,-2.117459809702312,-1.102188181549359,-0.7024812908618431,0.5481517271906599
-0.5474633734029904,-1.068346178635369,0.73831026627909,-0.053222289211452056,-1.1754666212213138,-2.1517079981969705,-2.117459809702312,-0.9386637568561318,-0.6551740732343093,1.0077674108421164
-0.9175235432825193,-1.068346178635369,-1.2904716815162072,-0.19685555734533375,-0.6086186955266258,-1.485722611547449,-0.9304271819520017,-1.5109992432824269,-1.199207075950947,0.39494649930684106
-0.9059591629737836,-1.1489458152707108,-0.05320564457932399,-0.34048882547921544,-0.07956063154491715,-0.8641362506745625,-0.9103928759984105,-1.4292370309358133,-1.3174751200197814,1.6971909363193012
-0.9175235432825193,-1.1489458152707108,1.5430073925498495,-1.2022884342825055,0.07159881530699963,-0.6865401475680234,-1.220924618279084,-1.4905586901957735,-1.55401120815745,1.6205883223773918
-0.6052852749466671,-0.8399805415019012,1.8182054509149197,0.09041097892242964,-0.11735049325789634,-0.9085352764511971,-1.1107359355343267,-1.9606914111888016,-2.263619472570456,2.4632170757383958
-0.9175235432825193,-0.9877465420000273,1.7632531016435902,0.09041097892242964,0.6384467410016875,-0.02055476091850203,-0.2943379679254674,-1.2248315000692793,-2.3582339078255234,1.0077674108421164
-0.7324934583427548,-1.0146130875451413,0.9228932096317629,-0.9150218980147422,-0.7975680040915218,-1.7077177404306227,-0.7250755459276885,-0.48897158894975723,-0.48959881153794127,0.16513865748111278
-0.5474633734029904,-0.9608799964549134,0.38868656479309277,-1.2022884342825055,-0.5481549167858591,-1.4146841703048334,-0.7250755459276885,-0.16192273956330264,-0.11114107051767158,0.4715491132487505
-0.8943947826650487,-1.028046360317698,0.5732235805659317,-0.48412209361309716,-0.4196693869617299,-0.5622228753934461,-0.7250755459276885,0.042482791303231314,0.14904862643376382,-0.14127179828652492
-0.6284140355641377,-0.9474467236823562,0.928105989942917,-1.489554970550269,-0.07200265920232131,-0.8552564455192354,-1.1457959709531123,-1.1226287346360124,-1.3174751200197814,-0.21787441222843434
-2.5365367865054558,-1.2295454519060525,1.0920674499501433,-0.48412209361309716,-0.13246643794308802,-0.926294886761851,-1.125761664999521,-1.1839503938959723,-1.9324689491777196,-0.7540927098218003
-0.5243346127855198,-1.3638781796316215,1.1015055676060215,-0.34048882547921544,-0.5708288338136467,-1.2104486517323134,-2.9288492008227744,-0.4685310358631036,-1.199207075950947,-0.21787441222843434
-0.8134441205039015,-0.7862474504116733,1.0197774392914951,-0.053222289211452056,-0.5028070827302842,-1.3614053393728718,-0.6599640515785142,-0.8977826506828251,-0.4659452027241745,1.0077674108421164
-0.8712660220475781,-0.9474467236823562,1.1573075771042791,-0.7713886298808605,-0.38187952524875074,-1.2193284568876404,-0.8052127697420537,-0.7751393321629045,0.10174140880623025,1.3907804805516635
-0.8712660220475781,-1.1355125424981536,0.24073086635800045,-0.9150218980147422,-0.14002441028568385,-0.9351746919171781,-1.095710206069136,-0.8977826506828251,-0.6788276820480761,-0.21787441222843434
-0.6746715567990782,-1.0414796330902552,0.7189977189589111,-0.34048882547921544,-0.6237346402118176,-1.503482221858103,-1.1457959709531123,-1.6745236679756539,-1.3647823376473152,1.0843700247840258
-0.9059591629737836,-1.1623790880432674,1.1776994225505562,-1.3459217024163874,-1.024307174369397,-1.8764340383818348,-1.5014049016293654,-1.6336425618023473,-1.5303575993436833,1.0843700247840258
-0.5012058521680494,-0.24891653950939577,1.9951414522252386,-1.7768215068180324,0.1849684004459372,-0.5533430702381191,-2.1224683861907088,-1.306593712415893,-1.4830503817161496,1.5439857084354824
-0.46651271124184374,-0.7325143593214455,1.7083466799520945,-0.48412209361309716,0.6989105197424543,0.05048368032411358,0.12137388061156297,-0.8773420975961714,-0.3240235498415734,1.7737935502612108
-0.5243346127855198,-0.8265472687293439,1.1072235512953492,-2.2077213112196774,-0.34408966353577153,-1.1749294311110057,-1.7017479611652815,-0.9591043099427851,-0.371330767469107,0.39494649930684106
-0.559027753711726,-0.6787812682312176,0.9983751870888712,-2.0640880430857957,1.5227295050854008,1.0183824422547514,0.39684558747344734,-1.0408665222893987,-0.8917101613719779,0.7779595690163882
-0.9059591629737836,-0.893713632592129,1.528632060061821,-2.4949878474874407,0.10938867701997883,-0.6421411217913886,-2.1224683861907088,-0.7751393321629045,-0.9626709878132785,0.6247543411325693
